,NH4_Loss(gN/day/m2)_Delineated_Average,Year,Step,DON_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
1873,5.224598680797499e-06,2003,1873,1.765285196597688e-05,0.035410381853580475,7.09163714418537e-06,0.0015884971944615245,0.004538563412747213,-0.36250007,0.0011346408531868032
1874,4.923378583043814e-06,2003,1874,1.656909989833366e-05,0.032907694578170776,6.647006557614078e-06,0.0014904142590239644,0.004258326454354184,3.7625,0.001064581613588546
1875,5.092027095088269e-06,2003,1875,1.7035261407727376e-05,0.03499618917703628,6.8227423071220974e-06,0.0015325590502470732,0.004378740143563067,6.9125,0.0010946850358907667
1876,5.646726549457527e-06,2003,1876,1.880744457594119e-05,0.03885791078209877,7.514641310990555e-06,0.0016924676019698381,0.004835621719913824,6.0875,0.001208905429978456
1877,5.480616891873069e-06,2003,1877,1.8181870473199524e-05,0.036672718822956085,7.253841431520414e-06,0.0016356903361156585,0.0046734009603304535,2.2624998,0.0011683502400826134
1878,5.15874171469477e-06,2003,1878,1.7050326277967542e-05,0.03409673646092415,6.794708951929351e-06,0.0015331485774368048,0.004380424506962299,-3.0625,0.0010951061267405748
1879,4.889147021458484e-06,2003,1879,1.6106552720884793e-05,0.03194227442145348,6.411813501472353e-06,0.0014476191718131304,0.004136054776608944,-1.7875001,0.001034013694152236
1880,4.639355665858602e-06,2003,1880,1.523663831903832e-05,0.029962670058012012,6.059954557713354e-06,0.0013688981998711824,0.003911137713917664,1.8125,0.000977784428479416
1881,4.4037778934580265e-06,2003,1881,1.4418381397263147e-05,0.028125138953328133,5.730186330765719e-06,0.0012949362862855196,0.0036998179608157705,3.0875,0.0009249544902039426
1882,4.196853751636809e-06,2003,1882,1.3699558621738104e-05,0.02655044570565224,5.441130724648247e-06,0.001229893765412271,0.0035139821868922032,-1.7124999,0.0008784955467230508
1883,4.023606834380189e-06,2003,1883,1.3098983799864072e-05,0.02523331344127655,5.199224233365385e-06,0.001175507321022451,0.0033585923457784316,-3.0625,0.0008396480864446079
1884,3.864834525302285e-06,2003,1884,1.2550699466373773e-05,0.024028681218624115,4.9786976887844494e-06,0.001125892042182386,0.0032168344062353887,-0.5124999,0.0008042086015588472
1885,3.711349791046814e-06,2003,1885,1.2022213923046365e-05,0.02287369966506958,4.766820893564727e-06,0.0010781444143503904,0.003080412612429687,1.9624999,0.0007701031531074218
1886,4.6039990593271796e-06,2003,1886,1.4801511497353204e-05,0.03714293241500855,5.8585010265233e-06,0.0013289271155372262,0.0037969346158206467,6.1625,0.0009492336539551617
1887,6.467383173003327e-06,2003,1887,2.0740941181429665e-05,0.04280311614274978,8.182502824638506e-06,0.001864157966338098,0.005326165618108852,2.4875002,0.001331541404527213
1888,6.019982265570434e-06,2003,1888,1.925923606904689e-05,0.03935261070728302,7.591992471134289e-06,0.0017300480976700785,0.004942994564771653,-2.5375001,0.0012357486411929133
1889,5.644965767714893e-06,2003,1889,1.801873804652132e-05,0.03644948825240135,7.097098659869516e-06,0.0016178457299247384,0.004622416371213539,1.3625001,0.0011556040928033847
1890,5.293625690683257e-06,2003,1890,1.6856321963132362e-05,0.03374780714511871,6.6349712142255166e-06,0.0015129537787288427,0.004322725082082408,5.4875,0.001080681270520602
1891,5.6802123253874015e-06,2003,1891,1.7989699699683115e-05,0.03792326152324677,7.0747087193012695e-06,0.0016152000753208995,0.004614857358059713,6.9875,0.0011537143395149282
1892,6.488883173005887e-06,2003,1892,2.049342037935276e-05,0.04227956011891365,8.044929927564226e-06,0.0018406799063086512,0.0052590854465961465,5.9375,0.0013147713616490366
1893,6.729967481078348e-06,2003,1893,2.1145933715160936e-05,0.04538065195083618,8.292560778500047e-06,0.0018994611455127601,0.005427031844322172,6.9125,0.001356757961080543
1894,1.1174390238011256e-05,2003,1894,3.4774559026118375e-05,0.0863521471619606,1.3602876606455537e-05,0.00312792556360364,0.008936930181724687,7.9625,0.0022342325454311716
1895,2.7583559131016955e-05,2003,1895,8.506088488502428e-05,0.23704160749912265,3.314208152005449e-05,0.00766012305393815,0.021886065868394717,8.7875,0.005471516467098679
1896,3.6172205000184476e-05,2003,1896,0.0001113801627070643,0.2883273661136627,4.3149197153979906e-05,0.010021782480180264,0.028633664229086468,9.7625,0.007158416057271617
1897,2.3932561816764064e-05,2003,1897,7.355879643000661e-05,0.1828240156173706,2.831471465469804e-05,0.006603389047086239,0.018866825848817825,7.8875,0.004716706462204456
1898,1.8187853129347783e-05,2003,1898,5.5770393373677514e-05,0.1337021440267563,2.1370751710492183e-05,0.004999350290745497,0.014283857973558562,9.3875,0.0035709644933896406
1899,1.4543956240231635e-05,2003,1899,4.4447016989579424e-05,0.10351825505495073,1.697900370345451e-05,0.0039810705929994574,0.011374487408569878,12.237499,0.0028436218521424696
1900,1.2063032045261936e-05,2003,1900,3.670615478768013e-05,0.08339861780405045,1.3993473658047149e-05,0.0032865777611732483,0.00939022217478071,13.887501,0.0023475555436951773
1901,1.0337718777009286e-05,2003,1901,3.131891571683809e-05,0.06985414773225784,1.1917501979041846e-05,0.002802629489451647,0.008007512827004706,9.5375,0.0020018782067511764
1902,1.2090284144505858e-05,2003,1902,3.626858961069957e-05,0.09773263335227966,1.3782148016616702e-05,0.003247952554374933,0.009279864441071237,12.012501,0.0023199661102678093
1903,1.9858638552250337e-05,2003,1903,5.901603435631842e-05,0.1609010398387909,2.2379736037692052e-05,0.0052903792820870885,0.015115369377391682,7.5125,0.0037788423443479205
1904,2.2066340534365736e-05,2003,1904,6.536275031976403e-05,0.16107434034347534,2.466895057295915e-05,0.005855874624103308,0.01673107035458088,8.6375,0.00418276758864522
1905,1.70810835697921e-05,2003,1905,5.0459875637898215e-05,0.12061881273984908,1.894865090434905e-05,0.00451470585539937,0.012899159586855344,10.8875,0.003224789896713836
1906,1.3946510080131702e-05,2003,1906,4.106050982954912e-05,0.09578996896743774,1.5362415069830607e-05,0.003670301055535674,0.010486574444387642,11.262501,0.0026216436110969104
1907,1.182041069114348e-05,2003,1907,3.4675878850976005e-05,0.07932137697935104,1.2933469406561924e-05,0.003097135806456208,0.008848959447017737,10.3625,0.0022122398617544343
1908,1.0536000445426907e-05,2003,1908,3.078314330196008e-05,0.07066896557807922,1.1448582881712355e-05,0.0027475429233163595,0.007850122638046741,8.3375,0.0019625306595116854
1909,1.206690285471268e-05,2003,1909,3.4951452107634395e-05,0.0927765965461731,1.2977509868505875e-05,0.0031206449493765827,0.008916128426790237,5.3375,0.0022290321066975594
1910,1.4552384527632968e-05,2003,1910,4.194197390461341e-05,0.09912345558404922,1.5532306861132387e-05,0.0037459006998687983,0.010702573428196567,6.6125,0.0026756433570491417
1911,1.248806802323088e-05,2003,1911,3.589537300285883e-05,0.0829225704073906,1.323938795394497e-05,0.003203015075996518,0.009151471645704339,10.6625,0.0022878679114260846
1912,1.0788340659928508e-05,2003,1912,3.090403333771974e-05,0.07012616842985152,1.1365549653419293e-05,0.002756161382421851,0.007874746806919575,12.762501,0.0019686867017298937
1913,9.486407179792876e-06,2003,1913,2.7074369427282363e-05,0.060544047504663474,9.934181434800847e-06,0.002413400914520025,0.0068954311843429286,11.487499,0.0017238577960857321
1914,8.479492862534244e-06,2003,1914,2.4111943275784146e-05,0.0531909316778183,8.829024409351405e-06,0.0021486240439116955,0.006138925839747702,12.5375,0.0015347314599369255
1915,7.647053280379621e-06,2003,1915,2.166116792068351e-05,0.0471784770488739,7.920781172288116e-06,0.0019299652194604282,0.00551418634131551,13.512501,0.0013785465853288774
1916,6.958576250326587e-06,2003,1916,1.9634395357570608e-05,0.04229069873690605,7.1731838033883815e-06,0.0017491343896836042,0.004997526827667441,12.6875,0.0012493817069168603
1917,6.471650067396695e-06,2003,1917,1.818872624426149e-05,0.03915848210453987,6.635906629526288e-06,0.0016197140794247387,0.004627754512642111,7.7375,0.0011569386281605277
1918,7.288221695489482e-06,2003,1918,2.029231472988613e-05,0.05266130343079567,7.401797120110132e-06,0.0018086637137457726,0.005167610610702208,4.6625,0.001291902652675552
1919,8.747255378693808e-06,2003,1919,2.4196635422413237e-05,0.053463198244571686,8.819082722766325e-06,0.002159239025786519,0.006169254359390055,8.5625,0.0015423135898475137
1920,7.9412411650992e-06,2003,1920,2.189891893067397e-05,0.04778165742754936,7.962477866385598e-06,0.00195349776186049,0.005581422176744257,12.012501,0.0013953555441860643
1921,7.2343150350207e-06,2003,1921,1.9881133994203992e-05,0.042879723012447364,7.217151051008841e-06,0.0017731464467942715,0.00506613270512649,12.612499,0.0012665331762816226
1922,6.642372227361192e-06,2003,1922,1.8191140043199994e-05,0.038835655897855766,6.595340437343111e-06,0.0016220967518165708,0.004634562148047345,11.862499,0.0011586405370118363
1923,7.633359018655028e-06,2003,1923,2.069486981781665e-05,0.05614646151661873,7.512351658078842e-06,0.0018480081344023347,0.005280023241149528,10.8875,0.001320005810287382
1924,9.681468327471519e-06,2003,1924,2.606468660815153e-05,0.058140244334936135,9.460432920604944e-06,0.0023307064548134804,0.006659161299467087,6.6125,0.0016647903248667717
1925,8.759862794249783e-06,2003,1925,2.3522305127698928e-05,0.05180893093347549,8.514747605659066e-06,0.0021020437125116587,0.006005839178604739,9.3875,0.0015014597946511848
1926,7.960715265653563e-06,2003,1926,2.1315203412086703e-05,0.04637012630701065,7.700298738200217e-06,0.0019041276536881926,0.0054403647248234075,11.7875,0.0013600911812058519
1927,7.274941253854195e-06,2003,1927,1.941958544193767e-05,0.04178493842482567,7.005038241914008e-06,0.0017342802602797749,0.004955086457942215,11.487499,0.0012387716144855536
1928,6.70340114083956e-06,2003,1928,1.7839336578617804e-05,0.03800031170248985,6.426949767046607e-06,0.0015927499625831842,0.004550714178809098,11.3375,0.0011376785447022744
1929,6.205755653354572e-06,2003,1929,1.6464242435176857e-05,0.034709058701992035,5.927764050284168e-06,0.0014699267921969295,0.00419979083484837,13.137501,0.0010499477087120926
1930,5.77286755287787e-06,2003,1930,1.5267405615304597e-05,0.031915552914142616,5.494460765476107e-06,0.0013628425076603892,0.003893835736172541,10.8875,0.0009734589340431352
1931,1.3408006452664267e-05,2003,1931,3.463430402916856e-05,0.1332363486289978,1.2521215467131695e-05,0.0031076278537511826,0.008878936725003379,6.0125,0.0022197341812508447
1932,8.241919567808509e-05,2003,1932,0.00021005066810175776,0.7285488843917847,7.529350841650738e-05,0.018911218270659447,0.05403205220188414,6.1625,0.013508013050471035
1933,0.00012362956476863474,2003,1933,0.0003173497971147299,0.9726608991622924,0.00011104001896455884,0.028452305123209957,0.08129230035202846,5.1125,0.020323075088007115
1934,7.183921843534334e-05,2003,1934,0.0001870618434622884,0.5603755116462708,6.323433626675978e-05,0.016624925658106804,0.04749978759459087,6.2375,0.011874946898647718
1935,4.7448225814150646e-05,2003,1935,0.00012452082592062652,0.34756138920784,4.132540198042989e-05,0.01100735366344452,0.03144958189555577,7.2125,0.007862395473888943
1936,3.0740033253096044e-05,2003,1936,8.129018533509225e-05,0.2234150618314743,2.657582990650553e-05,0.007151515223085879,0.02043290063738823,9.8375,0.005108225159347057
1937,2.341767867619637e-05,2003,1937,6.209927960298955e-05,0.1712624877691269,2.0126279196119867e-05,0.005447004921734333,0.015562871204955238,11.7125,0.0038907178012388094
1938,1.918499037856236e-05,2003,1938,5.089674959890544e-05,0.13785982131958008,1.6408448573201895e-05,0.004455511458218098,0.012730032737765995,12.237499,0.0031825081844414987
1939,1.6018877431633882e-05,2003,1939,4.2527561163296916e-05,0.11482840031385423,1.3638646123581564e-05,0.0037156241014599796,0.010616068861314228,10.5875,0.002654017215328557
1940,1.4036216271051673e-05,2003,1940,3.722314795595594e-05,0.10110745579004288,1.1897420336026697e-05,0.0032481702510267496,0.009280486431505,11.487499,0.00232012160787625
1941,2.3500218958361074e-05,2003,1941,6.00481616856996e-05,0.2394514083862305,1.9655162759590894e-05,0.005277593620121479,0.015078838914632799,9.3875,0.0037697097286581997
1942,4.771126259583979e-05,2003,1942,0.00011950253974646331,0.3544510304927826,3.9550690416945145e-05,0.010549093596637249,0.03014026741896357,7.1375,0.007535066854740893
1943,3.593582732719369e-05,2003,1943,9.09216541913338e-05,0.2549913823604584,2.956761272798758e-05,0.007989061996340752,0.022825891418116435,8.5625,0.005706472854529109
1944,2.5944504159269848e-05,2003,1944,6.630569987464696e-05,0.1847984790802002,2.123552440025378e-05,0.0058012930676341065,0.016575123050383164,12.762501,0.004143780762595791
1945,2.0756902813445777e-05,2003,1945,5.324674202711322e-05,0.15026558935642242,1.6929605408222415e-05,0.0046476973220705995,0.013279135205915999,15.012501,0.0033197838014789997
1946,2.1280753571772945e-05,2003,1946,5.3969208238413564e-05,0.17392350733280182,1.7264859707211144e-05,0.0047161150723695755,0.013474614492484502,13.512501,0.0033686536231211255
1947,2.276484337926377e-05,2003,1947,5.7200624723918736e-05,0.15815216302871704,1.8431283024256118e-05,0.005005984101444483,0.014302811718412809,14.637501,0.003575702929603202
1948,2.0224155377945866e-05,2003,1948,5.07676049892325e-05,0.15196014940738678,1.636647903069388e-05,0.004438827745616436,0.012682364987475532,14.9375,0.003170591246868883
1949,2.5077524696826003e-05,2003,1949,6.18558915448375e-05,0.2076062560081482,2.0232544557075016e-05,0.0054246122017502785,0.015498892005000797,12.5375,0.0038747230012501992
1950,3.985344301327132e-05,2003,1950,9.642371878726408e-05,0.32891514897346497,3.200079663656652e-05,0.008487134240567684,0.02424895497305053,11.3375,0.006062238743262632
1951,4.395080031827092e-05,2003,1951,0.0001063804593286477,0.3086372911930084,3.527975422912277e-05,0.009355232119560242,0.02672923462731498,12.9125,0.006682308656828745
1952,3.248210123274475e-05,2003,1952,7.956047920743003e-05,0.2373941093683243,2.608669819892384e-05,0.006965277250856161,0.01990079214530332,12.237499,0.00497519803632583
1953,4.0772007196210325e-05,2003,1953,9.866050095297396e-05,0.3776241838932037,3.2585659937467426e-05,0.008648008108139038,0.024708594594682966,11.112499,0.006177148648670742
1954,0.00011872832692461088,2003,1954,0.0002814918989315629,1.2295241355895996,9.303104161517696e-05,0.024783775210380558,0.07081078631537302,9.4625,0.017702696578843255
1955,0.0001857147872215137,2003,1955,0.000446137972176075,1.6020747423171997,0.00014336954336613417,0.03908718004822731,0.11167765728064946,5.1875,0.027919414320162365
1956,8.386043919017538e-05,2003,1956,0.00021309187286533413,0.7352513670921326,6.409984780475497e-05,0.018318837508559227,0.05233953573874065,8.4125,0.013084883934685163
1957,4.4889824494021007e-05,2003,1957,0.0001194503711303696,0.43492245674133295,3.4311895433347665e-05,0.01013634353876114,0.028960981539317546,13.137501,0.007240245384829386
1958,3.626464967965149e-05,2003,1958,9.606502862880006e-05,0.39319974184036255,2.7652040444081653e-05,0.008135280571877956,0.023243658776794164,13.0625,0.005810914694198541
1959,3.5491051676217467e-05,2003,1959,9.193036385113372e-05,0.3490692377090454,2.699727519939188e-05,0.00780511274933815,0.022300322140966146,14.112499,0.0055750805352415365
1960,3.351936902618036e-05,2003,1960,8.571758371545002e-05,0.3390577733516693,2.5486902814009227e-05,0.007283294107764959,0.020809411736471314,13.512501,0.005202352934117829
1961,3.232408198527992e-05,2003,1961,8.180463191820309e-05,0.3026774227619171,2.458168637531344e-05,0.006954581011086702,0.019870231460247724,11.3375,0.004967557865061931
1962,2.9088912924635224e-05,2003,1962,7.358702714554964e-05,0.27520379424095154,2.214879896200728e-05,0.006247318349778652,0.01784948099936758,11.5625,0.004462370249841895
1963,4.903309672954492e-05,2003,1963,0.00011726190859917551,0.6853833198547363,3.685510455397889e-05,0.010060948319733145,0.028745566627808986,11.5625,0.007186391656952246
1964,0.00011769062984967606,2003,1964,0.00027181304176338017,1.1984905004501345,8.731157140573488e-05,0.02349637448787689,0.06713249853679111,9.5375,0.016783124634197778
1965,9.195126040140168e-05,2003,1965,0.00021901175205130133,0.7624354362487793,6.802249845350161e-05,0.018754694610834118,0.05358484174524034,10.4375,0.013396210436310086
1966,6.066502464818768e-05,2003,1966,0.00014945905422791841,0.6821513772010803,4.4879863708047196e-05,0.01266544312238693,0.03618698034967695,11.5625,0.009046745087419237
1967,6.396840035449713e-05,2003,1967,0.0001552792964503169,0.6804021000862122,4.7178058593999594e-05,0.013161842711269855,0.037605264889342446,12.3125,0.009401316222335612
1968,5.336745016393252e-05,2003,1968,0.00013085057435091585,0.5122470259666443,3.948889934690669e-05,0.011039553210139276,0.03154158060039793,12.237499,0.007885395150099483
1969,4.441980490810238e-05,2003,1969,0.0001096521009458229,0.5151399374008179,3.295985879958607e-05,0.00921272486448288,0.02632207104137966,11.3375,0.006580517760344915
