,Year,DON_Loss(gN/day/m2)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,Step,DOC_mg/L,Sfc_Water_Temp_C,CO2
2051,2003,9.5487259386573e-05,7.5349394137447234e-06,6.650375871686265e-05,0.4542771279811859,0.0087963733822107,2051,0.02513249537774486,21.537498,0.006283123844436215
2052,2003,0.00011684241326292975,8.933208846428897e-06,7.909590931376442e-05,0.3524398803710937,0.0107649145647883,2052,0.030756898756538,21.9875,0.0076892246891345
2053,2003,6.987570668570697e-05,5.1976317081425805e-06,4.597924271365628e-05,0.2014502584934234,0.0064313127659261,2053,0.01837517933121743,20.1875,0.004593794832804358
2054,2003,5.482917185872793e-05,3.999711225333158e-06,3.519430902088061e-05,0.1730225384235382,0.0050468198023736,2054,0.014419485149638858,19.587502,0.0036048712874097145
2055,2003,4.902886576019228e-05,3.5258667594462167e-06,3.070215825573541e-05,0.1447621285915374,0.0045128185302019,2055,0.012893767229148286,16.2875,0.0032234418072870715
2056,2003,4.169140447629616e-05,2.9774971608276246e-06,2.5425682906643488e-05,0.1174373254179954,0.0038361737970262,2056,0.010960496562932,13.8125,0.002740124140733
2057,2003,3.449219366302714e-05,2.4501828193024267e-06,2.0487304936978035e-05,0.0903521180152893,0.0031744660809636,2057,0.009069903088467429,17.5625,0.002267475772116857
2058,2003,2.806836528179701e-05,1.98474344870192e-06,1.625518598302733e-05,0.0717401951551437,0.0025851221289485,2058,0.007386063225567143,19.5125,0.0018465158063917858
2059,2003,2.344576751056593e-05,1.650954914111935e-06,1.3247919923742302e-05,0.0586106479167938,0.0021613310091197,2059,0.006175231454627715,19.4375,0.0015438078636569286
2060,2003,2.020030478888657e-05,1.4200340956449509e-06,1.113421512854984e-05,0.0498864091932773,0.0018634374719113,2060,0.0053241070626037145,17.337502,0.0013310267656509286
2061,2003,1.7730455510900356e-05,1.2427522051439157e-06,9.533083357382566e-06,0.0426694303750991,0.0016374526312574,2061,0.004678436089306857,19.8875,0.0011696090223267143
2062,2003,1.801287362468429e-05,1.2653650856009335e-06,9.48198612604756e-06,0.0583417043089866,0.0016663495916873,2062,0.0047609988333922855,20.787498,0.0011902497083480714
2063,2003,1.933929706865456e-05,1.3491211348082288e-06,9.964736818801612e-06,0.0467332676053047,0.0017921867547556,2063,0.005120533585016,21.087502,0.001280133396254
2064,2003,1.8000941054197028e-05,1.2504901860665996e-06,9.056599083123729e-06,0.0480878837406635,0.0016700867563486,2064,0.004771676446710286,19.0625,0.0011929191116775715
2065,2003,1.751417039486114e-05,1.2097752914996818e-06,8.597236046625767e-06,0.0416886918246746,0.0016265753656625,2065,0.004647358187607143,18.0125,0.0011618395469017858
2066,2003,1.5473087842110544e-05,1.0624270316839102e-06,7.399425157927908e-06,0.0360919013619422,0.0014385542599484,2066,0.004110155028424,19.3625,0.001027538757106
2067,2003,1.372255246678833e-05,9.356646728519992e-07,6.394672254828038e-06,0.0313657820224761,0.0012775198556482,2067,0.003650056730423429,20.6375,0.0009125141826058572
2068,2003,1.2744420018862002e-05,8.648698894830886e-07,5.7908955568564124e-06,0.0304241329431533,0.0011880059028044,2068,0.003394302579441143,19.587502,0.0008485756448602858
2069,2003,1.2433155461621936e-05,8.394623591811978e-07,5.508230060513597e-06,0.0287662483751773,0.0011604900937527,2069,0.0033156859821505714,19.212502,0.0008289214955376429
2070,2003,1.1619372344284784e-05,7.791277880642156e-07,5.014301677874755e-06,0.0257462617009878,0.0010859817266464,2070,0.0031028049332754285,19.962502,0.0007757012333188571
2071,2003,1.1655776688712647e-05,7.806483495187422e-07,4.906195954390569e-06,0.0301620252430439,0.0010908175026997,2071,0.003116621436284857,18.912498,0.0007791553590712143
2072,2003,1.2271387276996393e-05,8.172176535481412e-07,5.034407422499498e-06,0.0273349378257989,0.001149910967797,2072,0.0032854599079914287,18.912498,0.0008213649769978572
2073,2003,1.1125520359200893e-05,7.36683716695552e-07,4.441347300598864e-06,0.0243050251156091,0.0010437309974804,2073,0.0029820885642297145,19.1375,0.0007455221410574286
2074,2003,1.012840493785916e-05,6.678002932858362e-07,3.932799700123724e-06,0.0217538550496101,0.000951198977418244,2074,0.002717711364052126,18.462502,0.0006794278410130315
2075,2003,9.382330972584896e-06,6.169937591948838e-07,3.5430384741630405e-06,0.0200200155377388,0.0008820971706882119,2075,0.0025202776305377483,18.462502,0.0006300694076344371
2076,2003,8.782516488281544e-06,5.767736297457304e-07,3.2241596272797324e-06,0.0183497536927461,0.0008265241631306708,2076,0.0023614976089447737,17.6375,0.0005903744022361934
2077,2003,8.129714842652902e-06,5.335024866326421e-07,2.9003126655879896e-06,0.0167202148586511,0.0007659098482690752,2077,0.0021883138521973577,18.3125,0.0005470784630493394
2078,2003,7.541280865552835e-06,4.947913225805678e-07,2.614118329802295e-06,0.0152720799669623,0.0007112494204193354,2078,0.002032141201198101,18.3125,0.0005080353002995253
2079,2003,7.041834123810986e-06,4.633722028302145e-07,2.3709712877462152e-06,0.0140723576769232,0.0006646556430496275,2079,0.001899016122998936,15.8375,0.000474754030749734
2080,2003,6.609315732930554e-06,4.361484684523021e-07,2.161153588531306e-06,0.0130166299641132,0.0006244860705919564,2080,0.0017842459159770183,18.0125,0.00044606147899425456
2081,2003,6.179300726216752e-06,4.083548219568911e-07,1.962555643331143e-06,0.0119816735386848,0.0005845928099006414,2081,0.00167026517114469,19.3625,0.0004175662927861725
2082,2003,5.774813871539664e-06,3.817151821294829e-07,1.7814553530115518e-06,0.0110272699967026,0.0005470151663757861,2082,0.0015629004753593889,19.287498,0.0003907251188398472
2083,2003,5.416122348833596e-06,3.583257921491168e-07,1.6234309896390189e-06,0.0101958261802792,0.0005136191030032933,2083,0.001467483151437981,18.162498,0.00036687078785949524
2084,2003,5.099040663480992e-06,3.379606994258211e-07,1.4860800092719728e-06,0.0094697047024965,0.0004841179179493338,2084,0.0013831940512838109,18.087502,0.0003457985128209527
2085,2003,4.8152478484553285e-06,3.1989040394364565e-07,1.3638913287650212e-06,0.008827980607748,0.0004576635255943984,2085,0.0013076100731268525,17.4875,0.00032690251828171313
2086,2003,4.575034381559817e-06,3.055615138691792e-07,1.2587622677528998e-06,0.0082971351221203,0.00043514929711818695,2086,0.0012432837060519627,14.7875,0.0003108209265129907
2087,2003,4.374184300104389e-06,2.942913681636128e-07,1.1687305914165336e-06,0.0078476127237081,0.00041634502122178674,2087,0.0011895572034908194,14.9375,0.00029738930087270485
2088,2003,4.178578365099384e-06,2.831833967320563e-07,1.0843066320376238e-06,0.0074077951721847,0.0003980957844760269,2088,0.0011374165270743627,16.7375,0.0002843541317685907
2089,2003,3.976082552981097e-06,2.709626301111712e-07,1.002181079456932e-06,0.0069561917334795,0.0003792492498178035,2089,0.0010835692851937243,18.537498,0.00027089232129843107
2090,2003,3.777758138312493e-06,2.5845955065051385e-07,9.249799859389896e-07,0.0065258406102657,0.0003607639519032091,2090,0.0010307541482948831,18.6875,0.0002576885370737208
2091,2003,3.6495732729235897e-06,2.506961891413084e-07,8.683964551892132e-07,0.0062850541435182,0.0003489115333650261,2091,0.000996890095328646,17.9375,0.0002492225238321615
2092,2003,3.5652478800329845e-06,2.455216758789902e-07,8.241709110734519e-07,0.0060639861039817,0.00034119721385650337,2092,0.0009748491824471525,17.5625,0.00024371229561178813
2093,2003,3.40388692166016e-06,2.348578220789932e-07,7.643830599590729e-07,0.0057190530933439,0.000326093431795016,2093,0.0009316955194143315,17.787498,0.00023292387985358287
2094,2003,3.249707333452534e-06,2.243780841126864e-07,7.089131486281985e-07,0.0053911078721284,0.00031167242559604347,2094,0.0008904926445601242,18.462502,0.00022262316114003106
2095,2003,3.100348749285331e-06,2.1389628557244578e-07,6.570467689925863e-07,0.0050769569352269,0.0002976971445605159,2095,0.0008505632701729025,18.912498,0.00021264081754322563
2096,2003,2.960169013022096e-06,2.039094511019357e-07,6.094354034757998e-07,0.0047874310985207,0.0002845496637746692,2096,0.0008129990393561978,18.3875,0.00020324975983904945
2097,2003,4.147792878939072e-06,2.913528760473128e-07,8.396405064559076e-07,0.0083686336874961,0.00039926133467815816,2097,0.0011407466705090233,16.9625,0.0002851866676272558
2098,2003,7.387343430309556e-06,5.181630058359588e-07,1.465796572119871e-06,0.0147871654480695,0.0007118257344700396,2098,0.002033787812771542,17.337502,0.0005084469531928855
2099,2003,7.453088983311318e-06,5.229425141806132e-07,1.4511017525364878e-06,0.0151296276599168,0.0007189300958998501,2099,0.0020540859882852863,18.087502,0.0005135214970713216
2100,2003,7.536630164395319e-06,5.274812906463922e-07,1.4385634585778462e-06,0.0150595176964998,0.0007276483811438084,2100,0.0020789953746965955,17.1875,0.0005197488436741489
2101,2003,7.032778285065433e-06,4.929478336634929e-07,1.3138583199179266e-06,0.0138845574110746,0.0006793673965148628,2101,0.0019410497043281796,14.112499,0.0004852624260820449
2102,2003,6.8820199885522015e-06,4.856294708588393e-07,1.2577876304931124e-06,0.0136830424889922,0.0006651467410847545,2102,0.0019004192602421557,13.6625,0.00047510481506053893
2103,2003,9.322860933025368e-06,6.710545221721986e-07,1.674177156019141e-06,0.0211965627968311,0.0009018024429678916,2103,0.0025765784084796906,15.237499,0.0006441446021199226
2104,2003,1.7268408555537462e-05,1.262091245735064e-06,3.047811787837418e-06,0.0425582788884639,0.0016715856036171,2104,0.004775958867477429,14.9375,0.0011939897168693572
2105,2003,2.198068796133157e-05,1.616035092411039e-06,3.807060011240537e-06,0.0533625371754169,0.0021286562550812,2105,0.006081875014517715,14.3375,0.0015204687536294287
2106,2003,1.979947955987882e-05,1.46454965488374e-06,3.363912810527836e-06,0.0471249110996723,0.0019181261304765,2106,0.00548036037279,14.9375,0.0013700900931975
2107,2003,1.7489124729763716e-05,1.3022357734371326e-06,2.914177230195492e-06,0.0407349616289138,0.0016949159326031,2107,0.0048426169502945714,14.5625,0.0012106542375736429
2108,2003,1.538680589874275e-05,1.1518527571752202e-06,2.5162219117191853e-06,0.035057321190834,0.0014922063564881,2108,0.004263446732823143,17.037498,0.0010658616832057858
2109,2003,1.3600109923572743e-05,1.0221889397143968e-06,2.184455070164404e-06,0.0303455032408237,0.0013199482345953,2109,0.003771280670272286,17.337502,0.0009428201675680715
2110,2003,1.2168597095296718e-05,9.182846270050504e-07,1.9197057099518133e-06,0.0266522970050573,0.0011817325139418,2110,0.0033763786112622858,15.8375,0.0008440946528155714
2111,2003,1.1015865311492234e-05,8.344221100742288e-07,1.7069409068426469e-06,0.023699440062046,0.001070488942787,2111,0.003058539836534286,16.0625,0.0007646349591335715
2112,2003,1.0025419214798603e-05,7.617770165779802e-07,1.5262388615155942e-06,0.0211939979344606,0.0009749485761858524,2112,0.002785567360531007,16.5125,0.0006963918401327518
2113,2003,9.20235015655635e-06,7.025723220976943e-07,1.3752752465734377e-06,0.0191661827266216,0.0008953138603828847,2113,0.0025580396010939565,13.887501,0.0006395099002734891
2114,2003,8.540958333469462e-06,6.560528049703862e-07,1.2521996950454195e-06,0.0175363682210445,0.0008313310681842268,2114,0.002375231623383505,13.6625,0.0005938079058458763
2115,2003,7.939673196233343e-06,6.133154215604009e-07,1.1421134331612848e-06,0.0160553101450204,0.0007733071106486022,2115,0.002209448887567435,15.612499,0.0005523622218918588
2116,2003,7.986805940163322e-06,6.22800826022285e-07,1.1290204611213994e-06,0.0165735818445682,0.0007784625049680471,2116,0.0022241785856229918,15.6875,0.0005560446464057479
2117,2003,8.376284313271753e-06,6.565413741554949e-07,1.1628371794358827e-06,0.0171209778636693,0.0008168827625922859,2117,0.002333950750263674,14.7125,0.0005834876875659185
2118,2003,8.022568181331735e-06,6.335376951938088e-07,1.0938947525573894e-06,0.0164139773696661,0.0007827818626537919,2118,0.002236519607582263,14.0375,0.0005591299018955657
2119,2003,1.0722378647187725e-05,8.661548918098561e-07,1.4385620943357935e-06,0.0250087212771177,0.0010465293889865,2119,0.0029900839685328574,9.6875,0.0007475209921332143
2120,2003,2.7053712983615696e-05,2.250181069030077e-06,3.569898353816825e-06,0.079165294766426,0.0026412967126816,2120,0.007546562036233143,9.2375,0.0018866405090582857
2121,2003,5.018472802476026e-05,4.223219548293855e-06,6.5010945036192425e-06,0.1376803815364837,0.0048996158875525,2121,0.013998902535864286,9.9125,0.0034997256339660715
2122,2003,4.084016836714e-05,3.475442554190522e-06,5.190092906559585e-06,0.1078843101859092,0.0039848838932812,2122,0.011385382552232,9.8375,0.002846345638058
2123,2003,3.23711647070013e-05,2.7866879008797696e-06,4.038475253764773e-06,0.0829068124294281,0.0031576461624354,2123,0.009021846178386857,12.012501,0.0022554615445967144
2124,2003,2.6699852242018096e-05,2.3257466637005564e-06,3.2720618037274107e-06,0.0666057169437408,0.0026041637174785,2124,0.0074404677642242855,12.012501,0.0018601169410560714
2125,2003,2.2768119379179552e-05,2.008137244047248e-06,2.7420057904237183e-06,0.05552664026618,0.0022203291300684,2125,0.006343797514481143,9.6125,0.0015859493786202859
2126,2003,1.9903403881471604e-05,1.7783789871828048e-06,2.3565642095491057e-06,0.0475718267261981,0.0019407329382374,2126,0.005544951252106857,9.0125,0.0013862378130267143
2127,2003,1.7916070646606386e-05,1.622837089598761e-06,2.086484300889424e-06,0.0423437692224979,0.0017469953745603,2127,0.004991415355886572,10.4375,0.001247853838971643
2128,2003,1.659632289374713e-05,1.5241928394971185e-06,1.902309350043652e-06,0.0387577526271343,0.0016182244289666,2128,0.004623498368476,8.3375,0.001155874592119
2129,2003,1.5273699318640865e-05,1.421274305357656e-06,1.7236693565791938e-06,0.0350021570920944,0.0014893253101035,2129,0.004255215171724286,9.7625,0.0010638037929310716
2130,2003,1.3855872566637116e-05,1.3059312777841114e-06,1.5398449022541172e-06,0.0312190111726522,0.0013513357844203,2130,0.003860959384058,11.637501,0.0009652398460145
2131,2003,1.259757118532434e-05,1.2020366284559714e-06,1.3787860098091187e-06,0.0279151629656553,0.0012290003942325,2131,0.003511429697807143,12.762501,0.0008778574244517858
2132,2003,1.1508873285492882e-05,1.1112260835943744e-06,1.2406062523950825e-06,0.0251037441194057,0.00112315651495,2132,0.003209018614142857,12.6875,0.0008022546535357142
2133,2003,1.089261786546558e-05,1.065341734829417e-06,1.1568874924705597e-06,0.023726250976324,0.0010632466292008,2133,0.0030378475120022863,10.7375,0.0007594618780005716
2134,2003,1.0868960998777766e-05,1.0772289442684269e-06,1.138409288614639e-06,0.0237128566950559,0.0010609010932967,2134,0.0030311459808477145,5.0375,0.0007577864952119286
2135,2003,1.065077776729595e-05,1.0684117341952517e-06,1.1011435390173574e-06,0.0229723136872053,0.0010395230492576,2135,0.0029700658550217145,4.2875,0.0007425164637554286
2136,2003,1.0023624781752004e-05,1.0175805300605134e-06,1.0238381946692243e-06,0.0213765315711498,0.0009782694978639483,2136,0.00279505570818271,5.4875,0.0006987639270456775
2137,2003,9.419243724551052e-06,9.674548664406757e-07,9.50664173160476e-07,0.0198361482471227,0.0009194264421239496,2137,0.0026269326917827134,9.7625,0.0006567331729456783
2138,2003,8.836527740641031e-06,9.180702136291076e-07,8.814833449832804e-07,0.018389830365777,0.000862671178765595,2138,0.0024647747964731286,9.2375,0.0006161936991182822
2139,2003,8.621323104307521e-06,9.072243756236276e-07,8.503498065692838e-07,0.0180698465555906,0.0008417969802394509,2139,0.0024051342292555743,8.9375,0.0006012835573138936
2140,2003,8.604380127508193e-06,9.15458372219291e-07,8.39855545109458e-07,0.0178413521498441,0.0008401118102483451,2140,0.002400319457852415,3.9875,0.0006000798644631037
2141,2003,8.190732842194848e-06,8.808360689727124e-07,7.917465154605452e-07,0.0168214701116085,0.0007997018401511014,2141,0.002284862400431718,4.5875,0.0005712156001079295
2142,2003,1.019246246869443e-05,1.11883923636924e-06,9.772714975042618e-07,0.023870825767517,0.0009953362168744206,2142,0.002843817762498345,7.0625,0.0007109544406245863
2143,2003,2.491504892532248e-05,2.808803628795431e-06,2.369928324696957e-06,0.0698756575584411,0.002433928893879,2143,0.006954082553940001,9.2375,0.0017385206384850002
2144,2003,4.5807933929609135e-05,5.211596089793602e-06,4.31452417615219e-06,0.1234713569283485,0.0044748242944478,2144,0.012785212269850858,8.6375,0.0031963030674627144
2145,2003,5.727075767936185e-05,6.665616183454404e-06,5.336510184861254e-06,0.1879803389310836,0.0055920951999723,2145,0.015977414857063714,7.5875,0.0039943537142659285
2146,2003,7.774672121740878e-05,9.120029972109478e-06,7.167709100031061e-06,0.2229447066783905,0.0075848931446671,2146,0.02167112327047743,2.7125,0.005417780817619357
2147,2003,5.2717296057380736e-05,6.234072770894272e-06,4.8061278903333005e-06,0.1450346708297729,0.0051351520232856,2147,0.014671862923673142,4.1375,0.0036679657309182856
2148,2003,4.018551771878265e-05,4.790701041201828e-06,3.629128286775085e-06,0.1070051416754722,0.0039105964824557,2148,0.011173132807016286,4.1375,0.0027932832017540715
